time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
104.45	0.145062	-9.56218	-1.34107
104.46	0.156535	-9.56065	-1.35605
104.47	0.167835	-9.55915	-1.37076
104.48	0.178961	-9.55767	-1.3852
104.49	0.189916	-9.55622	-1.39936
104.5	0.2007	-9.55478	-1.41325
104.51	0.211315	-9.55338	-1.42686
104.52	0.221761	-9.552	-1.4402
104.53	0.232043	-9.55064	-1.45325
104.54	0.242158	-9.5493	-1.46603
104.55	0.25211	-9.54799	-1.47853
104.56	0.2619	-9.54671	-1.49076
104.57	0.27153	-9.54545	-1.5027
104.58	0.281001	-9.54421	-1.51436
104.59	0.290315	-9.543	-1.52574
104.6	0.299472	-9.54182	-1.53685
104.61	0.308476	-9.54066	-1.54767
104.62	0.317327	-9.53952	-1.55821
104.63	0.326025	-9.53841	-1.56848
104.64	0.334579	-9.53733	-1.57848
104.65	0.342991	-9.53627	-1.5882
104.66	0.351261	-9.53524	-1.59764
104.67	0.359383	-9.53423	-1.6068
104.68	0.367367	-9.53325	-1.61569
104.691	0.375211	-9.53229	-1.62431
104.701	0.382917	-9.53136	-1.63265
104.711	0.390488	-9.53046	-1.64073
104.721	0.397927	-9.52959	-1.64854
104.731	0.405236	-9.52874	-1.65608
104.741	0.412415	-9.52792	-1.66335
104.751	0.419466	-9.52712	-1.67036
104.761	0.42639	-9.52635	-1.6771
104.771	0.43319	-9.52561	-1.68359
104.781	0.439869	-9.5249	-1.68981
104.791	0.446429	-9.52421	-1.69578
104.801	0.452871	-9.52355	-1.70148
104.811	0.459196	-9.52292	-1.70693
104.821	0.465407	-9.52232	-1.71213
104.831	0.471504	-9.52174	-1.71707
104.841	0.477489	-9.52119	-1.72176
104.851	0.483362	-9.52066	-1.72621
104.861	0.489126	-9.52016	-1.73041
104.871	0.494782	-9.51969	-1.73436
104.881	0.50033	-9.51924	-1.73807
104.891	0.505772	-9.51882	-1.74153
104.901	0.51111	-9.51842	-1.74476
104.911	0.516343	-9.51805	-1.74775
104.921	0.521471	-9.5177	-1.75051
104.931	0.526495	-9.51737	-1.75303
104.941	0.531417	-9.51707	-1.75533
104.951	0.536235	-9.51679	-1.75739
104.961	0.54095	-9.51654	-1.75924
104.971	0.545563	-9.5163	-1.76086
104.981	0.550072	-9.51609	-1.76226
104.991	0.554478	-9.5159	-1.76344
105.001	0.55878	-9.51572	-1.76441
105.011	0.562975	-9.51557	-1.76517
105.021	0.567066	-9.51543	-1.76572
105.031	0.571051	-9.51532	-1.76606
105.041	0.574927	-9.51521	-1.76621
105.051	0.578695	-9.51513	-1.76615
105.061	0.582354	-9.51506	-1.7659
105.071	0.5859	-9.51501	-1.76546
105.081	0.589332	-9.51497	-1.76482
105.091	0.592648	-9.51494	-1.764
105.101	0.595846	-9.51493	-1.763
105.111	0.598924	-9.51493	-1.76181
105.121	0.60188	-9.51494	-1.76045
105.131	0.604711	-9.51496	-1.75892
105.141	0.607415	-9.51499	-1.75721
105.151	0.609988	-9.51503	-1.75534
105.161	0.612429	-9.51507	-1.7533
105.171	0.614733	-9.51513	-1.7511
105.181	0.616897	-9.51519	-1.74874
105.191	0.618919	-9.51525	-1.74622
105.201	0.620795	-9.51532	-1.74355
105.211	0.622523	-9.5154	-1.74073
105.221	0.624098	-9.51548	-1.73776
105.231	0.625518	-9.51556	-1.73465
105.241	0.626778	-9.51565	-1.73139
105.251	0.627877	-9.51574	-1.72799
105.261	0.628809	-9.51583	-1.72445
105.271	0.629572	-9.51593	-1.72078
105.281	0.630161	-9.51603	-1.71697
105.291	0.630575	-9.51613	-1.71302
105.301	0.630808	-9.51624	-1.70895
105.311	0.630859	-9.51634	-1.70475
105.321	0.630725	-9.51645	-1.70042
105.331	0.630402	-9.51657	-1.69596
105.341	0.629886	-9.51669	-1.69138
105.351	0.629176	-9.51681	-1.68668
105.361	0.628267	-9.51693	-1.68185
105.371	0.627158	-9.51707	-1.67691
105.381	0.625847	-9.51721	-1.67184
105.391	0.62433	-9.51736	-1.66665
105.401	0.622606	-9.51751	-1.66135
105.411	0.620674	-9.51768	-1.65593
105.421	0.61853	-9.51786	-1.65039
105.431	0.616174	-9.51805	-1.64473
105.441	0.613604	-9.51825	-1.63895
105.451	0.61082	-9.51846	-1.63306
105.461	0.60782	-9.5187	-1.62704
105.471	0.604604	-9.51894	-1.62091
105.481	0.601171	-9.51921	-1.61466
105.491	0.597521	-9.5195	-1.60829
105.501	0.593654	-9.5198	-1.60179
105.511	0.58957	-9.52013	-1.59518
105.521	0.58527	-9.52048	-1.58844
105.531	0.580754	-9.52086	-1.58157
105.541	0.576023	-9.52126	-1.57458
105.551	0.571079	-9.52169	-1.56746
105.562	0.565921	-9.52215	-1.56021
105.572	0.560554	-9.52263	-1.55283
105.582	0.554977	-9.52315	-1.54531
105.592	0.549192	-9.5237	-1.53766
105.602	0.543203	-9.52428	-1.52987
105.612	0.53701	-9.5249	-1.52195
105.622	0.530617	-9.52554	-1.51388
105.632	0.524027	-9.52623	-1.50566
105.642	0.517242	-9.52694	-1.49731
105.652	0.510266	-9.5277	-1.4888
105.662	0.503102	-9.52849	-1.48015
105.672	0.495753	-9.52932	-1.47134
105.682	0.488223	-9.53018	-1.46238
105.692	0.480515	-9.53108	-1.45326
105.702	0.472633	-9.53202	-1.44399
105.712	0.464582	-9.533	-1.43455
105.722	0.456366	-9.53401	-1.42496
105.732	0.447989	-9.53506	-1.4152
105.742	0.439456	-9.53615	-1.40527
105.752	0.430771	-9.53728	-1.39518
105.762	0.421938	-9.53844	-1.38492
105.772	0.412963	-9.53964	-1.3745
105.782	0.403851	-9.54088	-1.3639
105.792	0.394607	-9.54216	-1.35313
105.802	0.385236	-9.54347	-1.34219
105.812	0.375741	-9.54481	-1.33108
105.822	0.366128	-9.54619	-1.31979
105.832	0.356403	-9.54761	-1.30832
105.842	0.346571	-9.54905	-1.29668
105.852	0.336636	-9.55054	-1.28487
105.862	0.326606	-9.55205	-1.27288
105.872	0.316485	-9.5536	-1.26071
105.882	0.306279	-9.55518	-1.24837
105.892	0.295993	-9.55679	-1.23585
105.902	0.285633	-9.55843	-1.22316
105.912	0.275202	-9.56011	-1.21029
105.922	0.264709	-9.56181	-1.19725
105.932	0.254157	-9.56354	-1.18403
105.942	0.243552	-9.5653	-1.17065
105.952	0.232899	-9.56709	-1.15709
105.962	0.222203	-9.56891	-1.14336
105.972	0.211468	-9.57076	-1.12947
105.982	0.2007	-9.57264	-1.1154
105.992	0.189903	-9.57454	-1.10118
106.002	0.179081	-9.57648	-1.08679
106.012	0.16824	-9.57844	-1.07224
106.022	0.157382	-9.58043	-1.05754
106.032	0.146513	-9.58245	-1.04268
106.042	0.135635	-9.58449	-1.02767
106.052	0.124754	-9.58657	-1.01251
106.062	0.113871	-9.58867	-0.997204
106.072	0.10299	-9.59081	-0.981758
106.082	0.0921144	-9.59298	-0.966174
106.092	0.0812464	-9.59517	-0.950456
106.102	0.0703884	-9.5974	-0.934606
106.112	0.0595427	-9.59966	-0.918631
106.122	0.0487112	-9.60195	-0.902533
106.132	0.0378953	-9.60428	-0.886318
106.142	0.0270963	-9.60664	-0.869989
106.152	0.0163158	-9.60903	-0.853552
106.162	0.00555361	-9.61146	-0.837009
106.172	-0.00518915	-9.61392	-0.820367
106.182	-0.0159121	-9.61642	-0.80363
106.192	-0.0266151	-9.61896	-0.786802
106.202	-0.0372985	-9.62153	-0.769888
106.212	-0.0479624	-9.62414	-0.752894
106.222	-0.0586073	-9.62679	-0.735823
106.232	-0.0692343	-9.62948	-0.718682
106.242	-0.0798441	-9.6322	-0.701474
106.252	-0.0904379	-9.63497	-0.684205
106.262	-0.101017	-9.63777	-0.666879
106.272	-0.111582	-9.64061	-0.649502
106.282	-0.122135	-9.64349	-0.632078
106.292	-0.132678	-9.64641	-0.614612
106.302	-0.143211	-9.64936	-0.59711
106.312	-0.153738	-9.65235	-0.579575
106.322	-0.164259	-9.65538	-0.562013
106.332	-0.174776	-9.65845	-0.544429
106.342	-0.185291	-9.66155	-0.526827
106.352	-0.195806	-9.66468	-0.509213
106.362	-0.206321	-9.66785	-0.49159
106.372	-0.21684	-9.67105	-0.473963
106.382	-0.227363	-9.67429	-0.456338
106.392	-0.237891	-9.67755	-0.438718
106.402	-0.248426	-9.68084	-0.421109
106.412	-0.258968	-9.68416	-0.403514
106.422	-0.269517	-9.68751	-0.385939
106.433	-0.280075	-9.69089	-0.368388
106.443	-0.290641	-9.69429	-0.350866
106.453	-0.301216	-9.69771	-0.333378
106.463	-0.3118	-9.70116	-0.315929
106.473	-0.322391	-9.70462	-0.298522
106.483	-0.332989	-9.70811	-0.281163
106.493	-0.343593	-9.71161	-0.263856
106.503	-0.354203	-9.71513	-0.246606
106.513	-0.364815	-9.71867	-0.229418
106.523	-0.375428	-9.72222	-0.212296
106.533	-0.386039	-9.72579	-0.195245
106.543	-0.396646	-9.72936	-0.17827
106.553	-0.407246	-9.73295	-0.161376
106.563	-0.417836	-9.73655	-0.144568
106.573	-0.428412	-9.74015	-0.12785
106.583	-0.438972	-9.74376	-0.111228
106.593	-0.449509	-9.74738	-0.0947071
106.603	-0.460023	-9.75101	-0.0782918
106.613	-0.470507	-9.75463	-0.0619878
106.623	-0.480957	-9.75827	-0.0458003
106.633	-0.491369	-9.7619	-0.0297346
106.643	-0.501738	-9.76553	-0.0137966
106.653	-0.512061	-9.76916	0.00200873
106.663	-0.522331	-9.77279	0.0176753
106.673	-0.532544	-9.77641	0.0331967
106.683	-0.542695	-9.78003	0.048568
106.693	-0.55278	-9.78364	0.0637815
106.703	-0.562793	-9.78724	0.0788319
106.713	-0.572731	-9.79083	0.0937131
106.723	-0.582587	-9.79441	0.108419
106.733	-0.592357	-9.79797	0.122942
106.743	-0.602037	-9.80151	0.137276
106.753	-0.611621	-9.80504	0.151414
106.763	-0.621107	-9.80854	0.165348
106.773	-0.63049	-9.81202	0.179071
106.783	-0.639766	-9.81547	0.192575
106.793	-0.648932	-9.8189	0.205853
106.803	-0.657984	-9.82229	0.218897
106.813	-0.666919	-9.82564	0.2317
106.823	-0.675734	-9.82896	0.244254
106.833	-0.684428	-9.83224	0.25655
106.843	-0.692997	-9.83547	0.268581
106.853	-0.701439	-9.83865	0.280339
106.863	-0.709753	-9.84178	0.291816
106.873	-0.717936	-9.84486	0.303002
106.883	-0.725989	-9.84788	0.313891
106.893	-0.733908	-9.85084	0.324474
106.903	-0.741695	-9.85373	0.334742
106.913	-0.749348	-9.85655	0.344687
106.923	-0.756868	-9.8593	0.354303
106.933	-0.764253	-9.86198	0.363581
106.943	-0.771505	-9.86458	0.372513
106.953	-0.778622	-9.86709	0.38109
106.963	-0.785607	-9.86952	0.389305
106.973	-0.79246	-9.87186	0.397152
106.983	-0.799182	-9.87411	0.404621
106.993	-0.805774	-9.87626	0.411707
107.003	-0.812237	-9.87831	0.418403
107.013	-0.818573	-9.88027	0.424701
107.023	-0.824784	-9.88211	0.430597
107.033	-0.830872	-9.88386	0.436083
107.043	-0.836838	-9.88549	0.441155
107.053	-0.842684	-9.88701	0.445806
107.063	-0.848412	-9.88842	0.450033
107.073	-0.854025	-9.88971	0.45383
107.083	-0.859524	-9.89088	0.457194
107.093	-0.864913	-9.89194	0.46012
107.103	-0.870192	-9.89287	0.462606
107.113	-0.875365	-9.89369	0.464649
107.123	-0.880434	-9.89438	0.466247
107.133	-0.885401	-9.89495	0.467397
107.143	-0.890268	-9.8954	0.468099
107.153	-0.89504	-9.89573	0.468353
107.163	-0.899716	-9.89593	0.468156
107.173	-0.904301	-9.89601	0.467511
107.183	-0.908796	-9.89597	0.466417
107.193	-0.913205	-9.89581	0.464876
107.203	-0.917529	-9.89553	0.46289
107.213	-0.92177	-9.89513	0.460461
107.223	-0.925933	-9.89462	0.457593
107.233	-0.930018	-9.89399	0.454289
107.243	-0.93403	-9.89326	0.450553
107.253	-0.93797	-9.89241	0.446389
107.263	-0.941842	-9.89146	0.441803
107.273	-0.945648	-9.89041	0.4368
107.283	-0.949391	-9.88926	0.431387
107.293	-0.953074	-9.88801	0.42557
107.304	-0.9567	-9.88668	0.419357
107.314	-0.960273	-9.88525	0.412754
107.324	-0.963794	-9.88374	0.40577
107.334	-0.967268	-9.88216	0.398413
107.344	-0.970697	-9.88049	0.390692
107.354	-0.974086	-9.87876	0.382615
107.364	-0.977436	-9.87697	0.374194
107.374	-0.980752	-9.87511	0.365437
107.384	-0.984037	-9.8732	0.356354
107.394	-0.987295	-9.87124	0.346956
107.404	-0.990529	-9.86924	0.337253
107.414	-0.993742	-9.86719	0.327256
107.424	-0.996939	-9.86511	0.316976
107.434	-1.00012	-9.863	0.306425
107.444	-1.00329	-9.86086	0.295613
107.454	-1.00646	-9.8587	0.284551
107.464	-1.00963	-9.85653	0.273252
107.474	-1.01279	-9.85434	0.261726
107.484	-1.01596	-9.85215	0.249984
107.494	-1.01914	-9.84995	0.238037
107.504	-1.02232	-9.84775	0.225896
107.514	-1.02552	-9.84556	0.213573
107.524	-1.02874	-9.84338	0.201079
107.534	-1.03198	-9.8412	0.188423
107.544	-1.03524	-9.83905	0.175618
107.554	-1.03853	-9.83691	0.162672
107.564	-1.04184	-9.83479	0.149596
107.574	-1.04519	-9.8327	0.1364
107.584	-1.04856	-9.83063	0.123094
107.594	-1.05198	-9.82859	0.109686
107.604	-1.05543	-9.82658	0.0961862
107.614	-1.05892	-9.8246	0.0826029
107.624	-1.06245	-9.82265	0.068944
107.634	-1.06602	-9.82074	0.0552177
107.644	-1.06964	-9.81887	0.0414339
107.654	-1.07331	-9.81702	0.0276011
107.664	-1.07703	-9.81522	0.0137261
107.674	-1.08079	-9.81345	-0.000189322
107.684	-1.0846	-9.81172	-0.0141346
107.694	-1.08847	-9.81003	-0.0281047
107.704	-1.09239	-9.80838	-0.0420936
107.714	-1.09636	-9.80676	-0.0560954
107.724	-1.10039	-9.80518	-0.0701048
107.734	-1.10447	-9.80363	-0.0841164
107.744	-1.10861	-9.80211	-0.0981256
107.754	-1.1128	-9.80063	-0.112127
107.764	-1.11705	-9.79919	-0.126118
107.774	-1.12136	-9.79777	-0.140093
107.784	-1.12573	-9.79638	-0.154056
107.794	-1.13015	-9.79502	-0.167987
107.804	-1.13464	-9.79369	-0.181894
107.814	-1.13918	-9.79238	-0.195764
107.824	-1.14378	-9.79109	-0.209599
107.834	-1.14845	-9.78983	-0.223399
107.844	-1.15317	-9.78859	-0.237161
107.854	-1.15795	-9.78736	-0.25088
107.864	-1.1628	-9.78615	-0.264554
107.874	-1.1677	-9.78495	-0.278181
107.884	-1.17266	-9.78377	-0.291758
107.894	-1.17768	-9.78259	-0.305282
107.904	-1.18276	-9.78143	-0.31875
107.914	-1.1879	-9.78027	-0.332161
107.924	-1.1931	-9.77912	-0.34551
107.934	-1.19835	-9.77798	-0.358799
107.944	-1.20366	-9.77683	-0.372021
107.954	-1.20902	-9.77569	-0.385177
107.964	-1.21444	-9.77455	-0.398263
107.974	-1.21991	-9.7734	-0.411279
107.984	-1.22544	-9.77225	-0.424222
107.994	-1.23101	-9.7711	-0.43709
108.004	-1.23663	-9.76994	-0.449882
108.014	-1.2423	-9.76878	-0.462596
108.024	-1.24802	-9.76761	-0.475229
108.034	-1.25378	-9.76643	-0.487781
108.044	-1.25958	-9.76524	-0.50025
108.054	-1.26542	-9.76404	-0.512633
108.064	-1.2713	-9.76283	-0.524928
108.074	-1.27721	-9.76161	-0.537145
108.084	-1.28315	-9.76037	-0.549272
108.094	-1.28913	-9.75913	-0.561307
108.104	-1.29513	-9.75787	-0.57325
108.114	-1.30116	-9.7566	-0.5851
108.124	-1.30722	-9.75531	-0.596858
108.134	-1.31329	-9.75401	-0.608524
108.144	-1.31939	-9.7527	-0.620098
108.154	-1.3255	-9.75137	-0.631578
108.165	-1.33162	-9.75003	-0.642964
108.175	-1.33775	-9.74867	-0.654256
108.185	-1.34389	-9.7473	-0.665454
108.195	-1.35003	-9.74591	-0.676558
108.205	-1.35618	-9.74451	-0.68757
108.215	-1.36232	-9.7431	-0.698489
108.225	-1.36846	-9.74167	-0.709317
108.235	-1.3746	-9.74023	-0.720053
108.245	-1.38072	-9.73877	-0.730701
108.255	-1.38683	-9.7373	-0.741259
108.265	-1.39293	-9.73582	-0.751731
108.275	-1.39901	-9.73432	-0.762117
108.285	-1.40508	-9.73281	-0.772419
108.295	-1.41112	-9.73128	-0.782639
108.305	-1.41713	-9.72974	-0.79278
108.315	-1.42312	-9.72819	-0.802842
108.325	-1.42908	-9.72663	-0.81283
108.335	-1.43501	-9.72505	-0.822744
108.345	-1.44091	-9.72346	-0.832589
108.355	-1.44677	-9.72186	-0.842365
108.365	-1.4526	-9.72024	-0.852077
108.375	-1.45839	-9.71862	-0.861726
108.385	-1.46413	-9.71698	-0.871317
108.395	-1.46984	-9.71532	-0.880851
108.405	-1.4755	-9.71366	-0.890332
108.415	-1.48111	-9.71198	-0.899764
108.425	-1.48668	-9.7103	-0.909149
108.435	-1.4922	-9.7086	-0.918489
108.445	-1.49768	-9.70688	-0.92779
108.455	-1.5031	-9.70516	-0.937057
108.465	-1.50846	-9.70342	-0.946291
108.475	-1.51378	-9.70168	-0.955494
108.485	-1.51904	-9.69992	-0.964667
108.495	-1.52425	-9.69815	-0.973818
108.505	-1.5294	-9.69637	-0.982948
108.515	-1.5345	-9.69457	-0.992058
108.525	-1.53954	-9.69277	-1.00115
108.535	-1.54451	-9.69096	-1.01023
108.545	-1.54943	-9.68914	-1.0193
108.555	-1.5543	-9.6873	-1.02837
108.565	-1.5591	-9.68546	-1.03744
108.575	-1.56383	-9.6836	-1.04651
108.585	-1.56851	-9.68174	-1.05558
108.595	-1.57313	-9.67987	-1.06465
108.605	-1.57769	-9.67799	-1.07374
108.615	-1.58218	-9.6761	-1.08283
108.625	-1.58661	-9.67421	-1.09194
108.635	-1.59098	-9.6723	-1.10105
108.645	-1.59529	-9.6704	-1.11019
108.655	-1.59954	-9.66848	-1.11934
108.665	-1.60372	-9.66656	-1.12851
108.675	-1.60785	-9.66463	-1.13771
108.685	-1.61191	-9.6627	-1.14693
108.695	-1.61591	-9.66077	-1.15618
108.705	-1.61985	-9.65883	-1.16545
108.715	-1.62373	-9.65688	-1.17474
108.725	-1.62754	-9.65494	-1.18407
108.735	-1.6313	-9.65299	-1.19343
108.745	-1.63499	-9.65104	-1.20281
108.755	-1.63863	-9.64908	-1.21223
108.765	-1.6422	-9.64713	-1.22168
108.775	-1.64572	-9.64518	-1.23116
108.785	-1.64918	-9.64322	-1.24068
108.795	-1.65259	-9.64126	-1.25024
108.805	-1.65594	-9.63931	-1.25983
108.815	-1.65923	-9.63735	-1.26945
108.825	-1.66246	-9.63539	-1.27912
108.835	-1.66564	-9.63344	-1.28882
108.845	-1.66877	-9.63148	-1.29856
108.855	-1.67184	-9.62952	-1.30834
108.865	-1.67485	-9.62755	-1.31816
108.875	-1.67782	-9.62559	-1.32801
108.885	-1.68073	-9.62362	-1.33791
108.895	-1.6836	-9.62165	-1.34784
108.905	-1.68641	-9.61968	-1.35781
108.915	-1.68917	-9.6177	-1.36783
108.925	-1.69188	-9.61571	-1.37788
108.935	-1.69454	-9.61372	-1.38797
108.945	-1.69715	-9.61172	-1.39811
108.955	-1.69971	-9.60971	-1.40828
108.965	-1.70222	-9.60769	-1.41849
108.975	-1.70468	-9.60566	-1.42873
108.985	-1.70708	-9.60362	-1.43902
108.995	-1.70943	-9.60156	-1.44934
109.005	-1.71174	-9.59948	-1.45972
109.015	-1.71399	-9.59739	-1.47013
109.025	-1.71618	-9.59528	-1.48057
109.036	-1.71831	-9.59315	-1.49105
109.046	-1.72039	-9.591	-1.50157
109.056	-1.7224	-9.58882	-1.51213
109.066	-1.72436	-9.58661	-1.52273
109.076	-1.72624	-9.58438	-1.53336
109.086	-1.72807	-9.58212	-1.54404
109.096	-1.72983	-9.57984	-1.55476
109.106	-1.73153	-9.57752	-1.56552
109.116	-1.73315	-9.57518	-1.57632
109.126	-1.73471	-9.57281	-1.58714
109.136	-1.73619	-9.57041	-1.598
109.146	-1.73759	-9.56798	-1.6089
109.156	-1.73891	-9.56551	-1.61984
109.166	-1.74015	-9.563	-1.63082
109.176	-1.7413	-9.56046	-1.64183
109.186	-1.74236	-9.55789	-1.65287
109.196	-1.74333	-9.55528	-1.66394
109.206	-1.74421	-9.55264	-1.67504
109.216	-1.745	-9.54997	-1.68617
109.226	-1.74569	-9.54726	-1.69734
109.236	-1.74628	-9.54453	-1.70853
109.246	-1.74678	-9.54176	-1.71975
109.256	-1.74717	-9.53897	-1.73099
109.266	-1.74746	-9.53615	-1.74225
109.276	-1.74764	-9.5333	-1.75353
109.286	-1.74773	-9.53043	-1.76483
109.296	-1.7477	-9.52754	-1.77615
109.306	-1.74757	-9.52463	-1.78748
109.316	-1.74733	-9.5217	-1.79881
109.326	-1.74699	-9.51876	-1.81015
109.336	-1.74654	-9.51581	-1.8215
109.346	-1.74598	-9.51284	-1.83284
109.356	-1.74533	-9.50987	-1.84418
109.366	-1.74457	-9.5069	-1.85551
109.376	-1.74371	-9.50393	-1.86682
109.386	-1.74276	-9.50095	-1.87811
109.396	-1.74171	-9.49799	-1.88939
109.406	-1.74057	-9.49503	-1.90063
109.416	-1.73934	-9.49209	-1.91184
109.426	-1.73803	-9.48916	-1.92301
109.436	-1.73664	-9.48624	-1.93414
109.446	-1.73517	-9.48335	-1.94521
109.456	-1.73363	-9.48048	-1.95623
109.466	-1.73202	-9.47764	-1.96719
109.476	-1.73035	-9.47483	-1.97807
109.486	-1.72863	-9.47206	-1.98888
109.496	-1.72685	-9.46931	-1.9996
109.506	-1.72503	-9.46661	-2.01024
109.516	-1.72318	-9.46394	-2.02077
109.526	-1.72129	-9.46132	-2.0312
109.536	-1.71937	-9.45874	-2.04152
109.546	-1.71744	-9.45621	-2.05172
109.556	-1.71549	-9.45372	-2.0618
109.566	-1.71353	-9.45129	-2.07174
109.576	-1.71158	-9.4489	-2.08153
109.586	-1.70962	-9.44657	-2.09118
109.596	-1.70768	-9.44429	-2.10067
109.606	-1.70576	-9.44206	-2.10999
109.616	-1.70386	-9.43989	-2.11914
109.626	-1.70199	-9.43777	-2.12811
109.636	-1.70015	-9.43571	-2.13689
109.646	-1.69835	-9.43371	-2.14547
109.656	-1.6966	-9.43176	-2.15386
109.666	-1.6949	-9.42986	-2.16203
109.676	-1.69325	-9.42802	-2.16999
109.686	-1.69167	-9.42624	-2.17772
109.696	-1.69014	-9.42451	-2.18522
109.706	-1.68868	-9.42283	-2.19249
109.716	-1.6873	-9.42121	-2.19951
109.726	-1.68598	-9.41964	-2.20628
109.736	-1.68475	-9.41813	-2.2128
109.746	-1.68359	-9.41666	-2.21906
109.756	-1.68251	-9.41525	-2.22505
109.766	-1.68152	-9.41388	-2.23077
109.776	-1.68061	-9.41257	-2.23622
109.786	-1.67978	-9.4113	-2.24139
109.796	-1.67904	-9.41008	-2.24628
109.806	-1.67839	-9.4089	-2.25089
109.816	-1.67782	-9.40777	-2.25521
109.826	-1.67734	-9.40669	-2.25924
109.836	-1.67694	-9.40565	-2.26299
109.846	-1.67662	-9.40465	-2.26644
109.856	-1.67639	-9.4037	-2.2696
109.866	-1.67624	-9.40278	-2.27248
109.876	-1.67617	-9.40191	-2.27506
109.886	-1.67618	-9.40108	-2.27735
109.896	-1.67626	-9.40028	-2.27935
109.907	-1.67641	-9.39952	-2.28107
109.917	-1.67663	-9.39881	-2.28251
109.927	-1.67691	-9.39813	-2.28366
109.937	-1.67726	-9.39748	-2.28454
109.947	-1.67766	-9.39687	-2.28515
109.957	-1.67812	-9.3963	-2.28549
109.967	-1.67863	-9.39576	-2.28557
109.977	-1.67918	-9.39526	-2.2854
109.987	-1.67978	-9.39478	-2.28497
109.997	-1.68042	-9.39435	-2.2843
110.007	-1.68109	-9.39394	-2.28339
110.017	-1.68179	-9.39357	-2.28225
110.027	-1.68252	-9.39323	-2.28089
110.037	-1.68326	-9.39292	-2.27932
110.047	-1.68402	-9.39264	-2.27754
110.057	-1.68478	-9.39239	-2.27557
110.067	-1.68556	-9.39217	-2.27341
110.077	-1.68633	-9.39198	-2.27107
110.087	-1.6871	-9.39182	-2.26856
110.097	-1.68786	-9.39168	-2.26589
110.107	-1.6886	-9.39157	-2.26308
110.117	-1.68933	-9.39148	-2.26012
110.127	-1.69003	-9.39142	-2.25703
110.137	-1.69069	-9.39138	-2.25382
110.147	-1.69133	-9.39136	-2.25051
110.157	-1.69192	-9.39136	-2.24709
110.167	-1.69247	-9.39139	-2.24358
110.177	-1.69296	-9.39143	-2.23999
110.187	-1.6934	-9.39148	-2.23634
110.197	-1.69378	-9.39155	-2.23262
110.207	-1.6941	-9.39164	-2.22885
110.217	-1.69434	-9.39174	-2.22505
110.227	-1.69451	-9.39184	-2.22121
110.237	-1.6946	-9.39196	-2.21735
110.247	-1.69461	-9.39208	-2.21348
110.257	-1.69452	-9.39221	-2.20961
110.267	-1.69434	-9.39234	-2.20575
110.277	-1.69406	-9.39247	-2.2019
110.287	-1.69368	-9.3926	-2.19808
110.297	-1.69319	-9.39273	-2.19428
110.307	-1.6926	-9.39285	-2.19052
110.317	-1.69188	-9.39297	-2.18682
110.327	-1.69105	-9.39308	-2.18316
110.337	-1.6901	-9.39318	-2.17957
110.347	-1.68903	-9.39327	-2.17605
110.357	-1.68783	-9.39335	-2.1726
110.367	-1.68649	-9.39341	-2.16923
110.377	-1.68503	-9.39346	-2.16595
110.387	-1.68343	-9.39349	-2.16275
110.397	-1.6817	-9.3935	-2.15966
110.407	-1.67983	-9.39349	-2.15666
110.417	-1.67782	-9.39346	-2.15378
110.427	-1.67567	-9.39341	-2.151
110.437	-1.67338	-9.39334	-2.14833
110.447	-1.67095	-9.39325	-2.14577
110.457	-1.66838	-9.39313	-2.14334
110.467	-1.66566	-9.39299	-2.14102
110.477	-1.66281	-9.39283	-2.13883
110.487	-1.65982	-9.39264	-2.13676
110.497	-1.65669	-9.39243	-2.13482
110.507	-1.65343	-9.3922	-2.133
110.517	-1.65003	-9.39194	-2.13131
110.527	-1.6465	-9.39167	-2.12974
110.537	-1.64283	-9.39137	-2.12831
110.547	-1.63905	-9.39105	-2.12699
110.557	-1.63513	-9.39072	-2.12581
110.567	-1.63109	-9.39036	-2.12474
110.577	-1.62694	-9.38999	-2.1238
110.587	-1.62266	-9.38961	-2.12299
110.597	-1.61828	-9.38921	-2.12229
110.607	-1.61378	-9.3888	-2.12171
110.617	-1.60918	-9.38838	-2.12124
110.627	-1.60448	-9.38795	-2.12089
110.637	-1.59968	-9.38751	-2.12065
110.647	-1.59478	-9.38707	-2.12052
110.657	-1.58979	-9.38662	-2.1205
110.667	-1.58472	-9.38617	-2.12058
110.677	-1.57956	-9.38573	-2.12075
110.687	-1.57433	-9.38528	-2.12103
110.697	-1.56901	-9.38484	-2.1214
110.707	-1.56363	-9.38441	-2.12186
110.717	-1.55818	-9.38399	-2.1224
110.727	-1.55266	-9.38357	-2.12304
110.737	-1.54708	-9.38317	-2.12375
110.747	-1.54145	-9.38278	-2.12455
110.757	-1.53577	-9.38241	-2.12542
110.767	-1.53003	-9.38206	-2.12636
110.778	-1.52425	-9.38173	-2.12737
110.788	-1.51843	-9.38142	-2.12845
110.798	-1.51256	-9.38113	-2.1296
110.808	-1.50666	-9.38086	-2.1308
110.818	-1.50073	-9.38063	-2.13207
110.828	-1.49477	-9.38042	-2.13339
110.838	-1.48878	-9.38023	-2.13477
110.848	-1.48277	-9.38008	-2.13619
110.858	-1.47674	-9.37996	-2.13767
110.868	-1.47069	-9.37987	-2.1392
110.878	-1.46462	-9.37982	-2.14077
110.888	-1.45854	-9.37979	-2.14238
110.898	-1.45245	-9.37981	-2.14404
