time (sec)	X tilt (m/s^2)	Y tilt (m/s^2)	Z tilt (m/s^2)
194.994	-7.97008	-5.76059	1.4851
195.004	-7.96637	-5.76356	1.4821
195.014	-7.96269	-5.76651	1.4791
195.024	-7.95904	-5.76944	1.47609
195.034	-7.95543	-5.77236	1.47309
195.044	-7.95184	-5.77525	1.4701
195.054	-7.94829	-5.77811	1.46712
195.064	-7.94476	-5.78096	1.46413
195.074	-7.94126	-5.78379	1.46114
195.084	-7.9378	-5.7866	1.45815
195.094	-7.93437	-5.78938	1.45517
195.104	-7.93097	-5.79215	1.45218
195.114	-7.92761	-5.79489	1.4492
195.124	-7.92428	-5.79761	1.44622
195.134	-7.92098	-5.8003	1.44324
195.144	-7.91771	-5.80297	1.44026
195.154	-7.91448	-5.80562	1.43728
195.164	-7.91128	-5.80825	1.43431
195.174	-7.90812	-5.81085	1.43133
195.184	-7.90499	-5.81343	1.42836
195.194	-7.90189	-5.81598	1.42539
195.204	-7.89883	-5.81851	1.42242
195.214	-7.8958	-5.82101	1.41945
195.224	-7.89281	-5.82348	1.41648
195.234	-7.88986	-5.82593	1.41351
195.244	-7.88693	-5.82836	1.41054
195.254	-7.88404	-5.83075	1.40758
195.264	-7.88119	-5.83312	1.40461
195.274	-7.87837	-5.83546	1.40165
195.284	-7.87559	-5.83778	1.39868
195.294	-7.87285	-5.84007	1.39572
195.304	-7.87014	-5.84233	1.39276
195.314	-7.86746	-5.84456	1.38979
195.324	-7.86482	-5.84676	1.38683
195.334	-7.86221	-5.84894	1.38387
195.344	-7.85964	-5.85108	1.38091
195.354	-7.85711	-5.8532	1.37795
195.364	-7.85461	-5.85528	1.37499
195.374	-7.85214	-5.85734	1.37203
195.384	-7.84971	-5.85936	1.36907
195.394	-7.84732	-5.86136	1.36612
195.404	-7.84496	-5.86333	1.36316
195.414	-7.84263	-5.86526	1.3602
195.424	-7.84034	-5.86716	1.35724
195.434	-7.83808	-5.86904	1.35428
195.444	-7.83586	-5.87088	1.35132
195.454	-7.83367	-5.87269	1.34837
195.464	-7.83152	-5.87446	1.34541
195.474	-7.8294	-5.87621	1.34245
195.484	-7.82731	-5.87792	1.33949
195.494	-7.82525	-5.8796	1.33653
195.504	-7.82323	-5.88125	1.33357
195.514	-7.82125	-5.88286	1.33061
195.524	-7.81929	-5.88444	1.32765
195.534	-7.81737	-5.88599	1.32469
195.544	-7.81548	-5.8875	1.32173
195.554	-7.81362	-5.88898	1.31876
195.564	-7.8118	-5.89043	1.3158
195.574	-7.81001	-5.89184	1.31283
195.584	-7.80825	-5.89321	1.30986
195.594	-7.80652	-5.89456	1.30689
195.604	-7.80483	-5.89586	1.3039
195.614	-7.80316	-5.89713	1.30092
195.624	-7.80152	-5.89838	1.29796
195.634	-7.79991	-5.89958	1.295
195.644	-7.79834	-5.90075	1.29202
195.654	-7.7968	-5.90188	1.28902
195.664	-7.79528	-5.90298	1.28605
195.674	-7.79379	-5.90405	1.28307
195.684	-7.79233	-5.90508	1.28008
195.694	-7.79091	-5.90607	1.27708
195.704	-7.78951	-5.90703	1.27408
195.714	-7.78815	-5.90795	1.27108
195.724	-7.78681	-5.90883	1.26808
195.734	-7.7855	-5.90968	1.26507
195.744	-7.78422	-5.9105	1.26205
195.754	-7.78297	-5.91127	1.25903
195.764	-7.78174	-5.91201	1.25601
195.774	-7.78055	-5.91272	1.25298
195.784	-7.77938	-5.91338	1.24994
195.794	-7.77824	-5.91401	1.2469
195.804	-7.77713	-5.91461	1.24386
195.814	-7.77605	-5.91517	1.2408
195.824	-7.775	-5.9157	1.23774
195.834	-7.77397	-5.91619	1.23468
195.844	-7.77297	-5.91664	1.2316
195.854	-7.77199	-5.91706	1.22852
195.864	-7.77105	-5.91744	1.22543
195.874	-7.77013	-5.91779	1.22233
195.884	-7.76923	-5.9181	1.21922
195.894	-7.76837	-5.91838	1.2161
195.904	-7.76752	-5.91862	1.21298
195.914	-7.76671	-5.91883	1.20985
195.924	-7.76592	-5.91901	1.20671
195.934	-7.76516	-5.91915	1.20355
195.944	-7.76443	-5.91925	1.20039
195.954	-7.76372	-5.91932	1.19722
195.964	-7.76304	-5.91935	1.19403
195.974	-7.76238	-5.91935	1.19084
195.984	-7.76175	-5.91932	1.18763
195.994	-7.76115	-5.91925	1.18442
196.004	-7.76057	-5.91915	1.18119
196.014	-7.76001	-5.91901	1.17794
196.024	-7.75949	-5.91885	1.17469
196.034	-7.75899	-5.91865	1.17142
196.044	-7.75852	-5.91841	1.16815
196.054	-7.75807	-5.91814	1.16485
196.064	-7.75764	-5.91784	1.16155
196.074	-7.75725	-5.91751	1.15823
196.084	-7.75688	-5.91714	1.15489
196.094	-7.75654	-5.91674	1.15155
196.104	-7.75622	-5.91631	1.1482
196.114	-7.75592	-5.91585	1.14484
196.124	-7.75565	-5.91535	1.14146
196.134	-7.7554	-5.91483	1.13807
196.144	-7.75517	-5.91428	1.13466
196.154	-7.75497	-5.9137	1.13123
196.164	-7.75479	-5.91308	1.1278
196.174	-7.75465	-5.91244	1.12435
196.184	-7.75453	-5.91176	1.12089
196.194	-7.75443	-5.91105	1.11741
196.204	-7.75436	-5.91032	1.11393
196.214	-7.75432	-5.90955	1.11043
196.224	-7.7543	-5.90875	1.10692
196.234	-7.75431	-5.90793	1.1034
196.244	-7.75435	-5.90707	1.09986
196.254	-7.75441	-5.90619	1.09631
196.264	-7.75448	-5.90527	1.09275
196.274	-7.75457	-5.90433	1.08915
196.284	-7.75468	-5.90336	1.08557
196.294	-7.75484	-5.90234	1.08201
196.304	-7.75502	-5.90131	1.07841
196.314	-7.75522	-5.90024	1.0748
196.324	-7.75545	-5.89915	1.07118
196.334	-7.75569	-5.89803	1.06755
196.344	-7.75597	-5.89688	1.06392
196.354	-7.75626	-5.89571	1.06028
196.364	-7.75659	-5.8945	1.05663
196.374	-7.75694	-5.89327	1.05298
196.384	-7.75731	-5.89201	1.04932
196.394	-7.7577	-5.89071	1.04565
196.404	-7.75811	-5.88939	1.04198
196.414	-7.75855	-5.88804	1.0383
196.424	-7.75902	-5.88666	1.03463
196.434	-7.75951	-5.88525	1.03095
196.444	-7.76002	-5.88382	1.02727
196.454	-7.76056	-5.88235	1.02359
196.464	-7.76112	-5.88086	1.01991
196.474	-7.7617	-5.87934	1.01623
196.484	-7.76231	-5.87778	1.01256
196.494	-7.76294	-5.8762	1.00889
196.504	-7.7636	-5.87459	1.00522
196.514	-7.76428	-5.87295	1.00155
196.524	-7.76498	-5.87128	0.997895
196.534	-7.76571	-5.86958	0.994239
196.544	-7.76646	-5.86785	0.990594
196.554	-7.76724	-5.8661	0.986966
196.564	-7.76804	-5.86431	0.98334
196.574	-7.76886	-5.86249	0.979726
196.584	-7.76971	-5.86064	0.976122
196.594	-7.77058	-5.85876	0.972529
196.604	-7.77148	-5.85685	0.96895
196.614	-7.7724	-5.85491	0.965385
196.624	-7.77334	-5.85294	0.961835
196.634	-7.77431	-5.85094	0.958301
196.644	-7.77531	-5.8489	0.954784
196.654	-7.77633	-5.84684	0.951284
196.664	-7.77738	-5.84474	0.947802
196.674	-7.77845	-5.84261	0.944338
196.684	-7.77954	-5.84045	0.940898
196.694	-7.78066	-5.83825	0.937481
196.704	-7.78181	-5.83603	0.934087
196.714	-7.78298	-5.83377	0.930716
196.724	-7.78418	-5.83148	0.927368
196.734	-7.7854	-5.82915	0.924046
196.744	-7.78666	-5.82679	0.92075
196.754	-7.78793	-5.8244	0.917481
196.764	-7.78924	-5.82197	0.914239
196.774	-7.79057	-5.81951	0.911027
196.784	-7.79193	-5.81701	0.907841
196.794	-7.79331	-5.81448	0.904687
196.804	-7.79473	-5.81192	0.901561
196.814	-7.79617	-5.80932	0.898466
196.824	-7.79763	-5.80669	0.895403
196.834	-7.79913	-5.80402	0.89237
196.844	-7.80065	-5.80131	0.889368
196.854	-7.80221	-5.79857	0.886405
196.864	-7.80379	-5.79579	0.883483
196.874	-7.80539	-5.79298	0.880594
196.884	-7.80703	-5.79013	0.87774
196.894	-7.8087	-5.78724	0.87492
196.904	-7.81039	-5.78432	0.872137
196.914	-7.81212	-5.78136	0.86939
196.924	-7.81387	-5.77836	0.866681
196.934	-7.81566	-5.77532	0.86401
196.944	-7.81747	-5.77225	0.861377
196.954	-7.81932	-5.76914	0.858781
196.964	-7.82119	-5.766	0.856223
196.974	-7.8231	-5.76282	0.853706
196.984	-7.82503	-5.7596	0.851227
196.994	-7.82699	-5.75634	0.848788
197.004	-7.82899	-5.75305	0.846389
197.014	-7.83101	-5.74972	0.844028
197.024	-7.83306	-5.74635	0.841707
197.034	-7.83514	-5.74294	0.839426
197.044	-7.83726	-5.7395	0.837183
197.054	-7.8394	-5.73602	0.83498
197.064	-7.84158	-5.7325	0.832817
197.074	-7.84378	-5.72894	0.830694
197.084	-7.84601	-5.72535	0.828612
197.094	-7.84827	-5.72172	0.82657
197.104	-7.85057	-5.71806	0.824567
197.114	-7.85289	-5.71435	0.822602
197.124	-7.85524	-5.71061	0.820678
197.134	-7.85762	-5.70684	0.818792
197.144	-7.86002	-5.70302	0.816946
197.154	-7.86246	-5.69918	0.815136
197.164	-7.86492	-5.69529	0.813364
197.174	-7.86742	-5.69137	0.811631
197.184	-7.86994	-5.68742	0.809935
197.194	-7.87248	-5.68343	0.808276
197.204	-7.87506	-5.6794	0.806653
197.214	-7.87766	-5.67534	0.805067
197.224	-7.88029	-5.67125	0.803516
197.234	-7.88294	-5.66712	0.802002
197.244	-7.88562	-5.66296	0.800522
197.254	-7.88833	-5.65876	0.799077
197.264	-7.89106	-5.65454	0.797668
197.274	-7.89381	-5.65028	0.796292
197.284	-7.89659	-5.646	0.79495
197.294	-7.89939	-5.64168	0.79364
197.304	-7.90221	-5.63733	0.792362
197.314	-7.90505	-5.63295	0.791116
197.324	-7.90792	-5.62854	0.7899
197.334	-7.91081	-5.6241	0.788716
197.344	-7.91372	-5.61963	0.787562
197.354	-7.91665	-5.61513	0.786438
197.364	-7.91959	-5.61061	0.785344
197.374	-7.92256	-5.60606	0.784278
197.384	-7.92554	-5.60149	0.78324
197.394	-7.92855	-5.59689	0.782231
197.404	-7.93156	-5.59226	0.781248
197.414	-7.9346	-5.58761	0.780292
197.424	-7.93765	-5.58294	0.779362
197.434	-7.94071	-5.57825	0.778459
197.444	-7.94379	-5.57353	0.77758
197.454	-7.94688	-5.56879	0.776726
197.464	-7.94999	-5.56403	0.775895
197.474	-7.95311	-5.55926	0.775087
197.484	-7.95624	-5.55446	0.774301
197.494	-7.95938	-5.54964	0.773538
197.504	-7.96253	-5.54481	0.772798
197.514	-7.96569	-5.53995	0.772081
197.524	-7.96886	-5.53509	0.771385
197.534	-7.97203	-5.5302	0.770709
197.544	-7.97522	-5.52531	0.770053
197.554	-7.97841	-5.5204	0.769417
197.564	-7.9816	-5.51547	0.7688
197.574	-7.98481	-5.51054	0.768203
197.584	-7.98801	-5.50559	0.767624
197.594	-7.99122	-5.50063	0.767063
197.604	-7.99444	-5.49566	0.76652
197.614	-7.99765	-5.49068	0.765994
197.624	-8.00087	-5.4857	0.765486
197.634	-8.00409	-5.48071	0.764995
197.644	-8.00732	-5.47571	0.76452
197.654	-8.01054	-5.4707	0.764062
197.664	-8.01376	-5.46569	0.763619
197.674	-8.01698	-5.46067	0.763193
197.684	-8.0202	-5.45565	0.762782
197.694	-8.02342	-5.45063	0.762387
197.704	-8.02663	-5.4456	0.762006
197.714	-8.02985	-5.44058	0.76164
197.724	-8.03306	-5.43555	0.761289
197.734	-8.03626	-5.43052	0.760952
197.744	-8.03947	-5.42549	0.760629
197.754	-8.04266	-5.42047	0.760321
197.764	-8.04586	-5.41544	0.760026
197.774	-8.04904	-5.41042	0.759746
197.784	-8.05223	-5.40541	0.759479
197.794	-8.0554	-5.40039	0.759225
197.804	-8.05857	-5.39538	0.758983
197.814	-8.06173	-5.39038	0.758754
197.824	-8.06489	-5.38538	0.75854
197.834	-8.06803	-5.38038	0.758341
197.844	-8.07117	-5.3754	0.758156
197.854	-8.07431	-5.37042	0.757986
197.864	-8.07743	-5.36545	0.757829
197.874	-8.08054	-5.36049	0.757686
197.884	-8.08365	-5.35554	0.757555
197.894	-8.08675	-5.35059	0.757438
197.904	-8.08983	-5.34566	0.757335
197.914	-8.09291	-5.34074	0.757244
197.924	-8.09598	-5.33583	0.757167
197.934	-8.09904	-5.33093	0.757103
197.944	-8.10209	-5.32604	0.757052
197.954	-8.10514	-5.32116	0.757015
197.964	-8.10817	-5.3163	0.756991
197.974	-8.11119	-5.31145	0.756981
197.984	-8.1142	-5.30661	0.756985
197.994	-8.11721	-5.30179	0.757004
198.004	-8.1202	-5.29698	0.757037
198.014	-8.12318	-5.29219	0.757086
198.024	-8.12615	-5.28741	0.757148
198.034	-8.12911	-5.28264	0.757224
198.044	-8.13207	-5.27789	0.757315
198.054	-8.13501	-5.27316	0.75742
198.064	-8.13795	-5.26844	0.75754
198.074	-8.14087	-5.26374	0.757674
198.084	-8.14379	-5.25905	0.757824
198.094	-8.1467	-5.25438	0.757989
198.104	-8.1496	-5.24973	0.75817
198.114	-8.15249	-5.24509	0.758365
198.124	-8.15537	-5.24047	0.758575
198.134	-8.15824	-5.23586	0.7588
198.144	-8.16111	-5.23128	0.759041
198.154	-8.16397	-5.22671	0.759298
198.164	-8.16682	-5.22216	0.759569
198.174	-8.16967	-5.21762	0.759858
198.184	-8.17251	-5.21311	0.760161
198.194	-8.17534	-5.20861	0.760477
198.204	-8.17816	-5.20413	0.760799
198.214	-8.18097	-5.19967	0.761124
198.224	-8.18377	-5.19521	0.761515
198.234	-8.18657	-5.19078	0.761902
198.244	-8.18937	-5.18636	0.762295
198.254	-8.19215	-5.18196	0.762704
198.264	-8.19493	-5.17758	0.763129
198.274	-8.19771	-5.17322	0.763571
198.284	-8.20049	-5.16888	0.764028
198.294	-8.20326	-5.16455	0.764502
198.304	-8.20603	-5.16024	0.76499
198.314	-8.2088	-5.15594	0.765493
198.324	-8.21156	-5.15166	0.766011
198.334	-8.21431	-5.1474	0.766544
198.344	-8.21706	-5.14315	0.767091
198.354	-8.21981	-5.13892	0.767653
198.364	-8.22256	-5.1347	0.768228
198.374	-8.22531	-5.1305	0.768817
198.384	-8.22806	-5.12632	0.769421
198.394	-8.23081	-5.12215	0.770039
198.404	-8.23355	-5.11799	0.77067
198.414	-8.2363	-5.11385	0.771315
198.424	-8.23904	-5.10973	0.771973
198.434	-8.24179	-5.10562	0.772644
198.444	-8.24453	-5.10152	0.773328
198.454	-8.24728	-5.09744	0.774024
198.464	-8.25003	-5.09337	0.774733
198.474	-8.25278	-5.08931	0.775453
198.484	-8.25553	-5.08527	0.776185
198.494	-8.25829	-5.08123	0.776928
198.504	-8.26105	-5.07721	0.777682
198.514	-8.26381	-5.0732	0.778447
198.524	-8.26657	-5.06921	0.779222
198.534	-8.26934	-5.06522	0.780007
198.544	-8.27212	-5.06124	0.7808
198.554	-8.2749	-5.05728	0.781603
198.564	-8.27768	-5.05332	0.782414
198.574	-8.28047	-5.04937	0.783233
198.584	-8.28326	-5.04544	0.78406
198.594	-8.28606	-5.04151	0.784894
198.604	-8.28886	-5.03759	0.785736
198.615	-8.29167	-5.03367	0.786583
198.625	-8.29449	-5.02977	0.787436
198.635	-8.29732	-5.02587	0.788295
198.645	-8.30015	-5.02198	0.789158
198.655	-8.30299	-5.0181	0.790025
198.665	-8.30584	-5.01422	0.790897
198.675	-8.30869	-5.01034	0.791771
198.685	-8.31155	-5.00647	0.792649
198.695	-8.31443	-5.00261	0.793529
198.705	-8.31731	-4.99875	0.79441
198.715	-8.3202	-4.99489	0.795293
198.725	-8.32309	-4.99104	0.796176
198.735	-8.326	-4.98719	0.797059
198.745	-8.32892	-4.98334	0.797941
198.755	-8.33184	-4.97949	0.798823
198.765	-8.33478	-4.97564	0.799702
198.775	-8.33772	-4.9718	0.800579
198.785	-8.34068	-4.96796	0.801452
198.795	-8.34364	-4.96411	0.802322
198.805	-8.34662	-4.96027	0.803188
198.815	-8.3496	-4.95642	0.804048
198.825	-8.3526	-4.95258	0.804903
198.835	-8.3556	-4.94873	0.805752
198.845	-8.35862	-4.94488	0.806594
198.855	-8.36164	-4.94102	0.807428
198.865	-8.36468	-4.93717	0.808255
198.875	-8.36772	-4.93331	0.809073
198.885	-8.37078	-4.92944	0.809881
198.895	-8.37385	-4.92557	0.810679
198.905	-8.37692	-4.9217	0.811465
198.915	-8.38001	-4.91782	0.812224
198.925	-8.38311	-4.91393	0.812977
198.935	-8.38621	-4.91004	0.81375
198.945	-8.38933	-4.90615	0.814498
198.955	-8.39245	-4.90224	0.815223
198.965	-8.39559	-4.89834	0.815935
198.975	-8.39874	-4.89442	0.81663
198.985	-8.4019	-4.89049	0.817309
198.995	-8.40506	-4.88656	0.817972
199.005	-8.40823	-4.88262	0.818618
199.015	-8.41142	-4.87866	0.819247
199.025	-8.41461	-4.8747	0.819857
199.035	-8.41782	-4.87073	0.820448
199.045	-8.42103	-4.86674	0.821019
199.055	-8.42425	-4.86275	0.82157
199.065	-8.42748	-4.85874	0.8221
199.075	-8.43072	-4.85473	0.822608
199.085	-8.43397	-4.8507	0.823095
199.095	-8.43722	-4.84666	0.823559
199.105	-8.44048	-4.8426	0.824
199.115	-8.44375	-4.83854	0.824417
199.125	-8.44703	-4.83446	0.824805
199.135	-8.45031	-4.83036	0.825175
199.145	-8.45361	-4.82626	0.82552
199.155	-8.45691	-4.82214	0.825839
199.165	-8.46021	-4.81801	0.826132
199.175	-8.46353	-4.81386	0.826397
199.185	-8.46684	-4.8097	0.826635
199.195	-8.47017	-4.80552	0.826845
199.205	-8.4735	-4.80132	0.827026
199.215	-8.47684	-4.79711	0.827179
199.225	-8.48018	-4.79289	0.827302
199.235	-8.48353	-4.78864	0.827396
199.245	-8.48688	-4.78439	0.82746
199.255	-8.49024	-4.78011	0.827492
199.265	-8.4936	-4.77582	0.827494
199.275	-8.49697	-4.77151	0.827464
199.285	-8.50034	-4.76718	0.827404
199.295	-8.50372	-4.76284	0.827311
199.305	-8.5071	-4.75847	0.827187
199.315	-8.51048	-4.75409	0.827031
199.325	-8.51387	-4.74969	0.826842
199.335	-8.51726	-4.74527	0.826619
199.345	-8.52066	-4.74084	0.826362
199.355	-8.52406	-4.73638	0.826071
199.365	-8.52746	-4.7319	0.825746
199.375	-8.53086	-4.72741	0.825387
199.385	-8.53427	-4.72289	0.824992
199.395	-8.53768	-4.71836	0.824563
199.405	-8.54109	-4.7138	0.824099
199.415	-8.5445	-4.70923	0.823599
199.425	-8.54792	-4.70464	0.823063
199.435	-8.55133	-4.70002	0.822492
199.445	-8.55475	-4.69538	0.821885
199.455	-8.55817	-4.69073	0.821243
199.465	-8.5616	-4.68605	0.820565
199.475	-8.56502	-4.68136	0.81985
199.485	-8.56844	-4.67664	0.819097
199.495	-8.57186	-4.6719	0.818308
199.505	-8.57529	-4.66714	0.817483
199.515	-8.57871	-4.66237	0.816621
199.525	-8.58214	-4.65756	0.815722
199.535	-8.58556	-4.65274	0.814785
199.545	-8.58899	-4.6479	0.813811
199.555	-8.59242	-4.64303	0.8128
199.565	-8.59585	-4.63815	0.811751
199.575	-8.59928	-4.63324	0.810665
199.585	-8.60271	-4.62831	0.809541
199.595	-8.60615	-4.62336	0.808379
199.605	-8.60958	-4.61838	0.80717
199.615	-8.61301	-4.61339	0.805924
199.625	-8.61642	-4.60837	0.804655
199.635	-8.61985	-4.60334	0.803361
199.645	-8.62327	-4.59829	0.802011
199.655	-8.6267	-4.59321	0.800621
199.665	-8.63012	-4.58811	0.799194
199.675	-8.63355	-4.58299	0.79773
199.685	-8.63697	-4.57785	0.796227
199.695	-8.64039	-4.57269	0.794686
199.705	-8.64381	-4.56751	0.793108
199.715	-8.64723	-4.56232	0.791491
199.725	-8.65065	-4.5571	0.789837
199.735	-8.65407	-4.55186	0.788143
199.745	-8.65748	-4.5466	0.786411
199.755	-8.66089	-4.54132	0.784641
199.765	-8.6643	-4.53602	0.782833
199.775	-8.66771	-4.5307	0.780987
199.785	-8.67112	-4.52537	0.779102
199.795	-8.67452	-4.52002	0.777179
199.805	-8.67792	-4.51465	0.775218
199.815	-8.68132	-4.50926	0.773218
199.825	-8.68471	-4.50386	0.771179
199.835	-8.68811	-4.49844	0.769101
199.845	-8.69149	-4.493	0.766985
199.855	-8.69488	-4.48755	0.76483
199.865	-8.69826	-4.48208	0.762636
199.875	-8.70164	-4.4766	0.760403
199.885	-8.70501	-4.47111	0.758131
199.895	-8.70838	-4.4656	0.75582
199.905	-8.71174	-4.46007	0.75347
199.915	-8.7151	-4.45453	0.75108
199.925	-8.71845	-4.44899	0.748652
199.935	-8.72179	-4.44342	0.746184
199.945	-8.72513	-4.43785	0.743676
199.955	-8.72847	-4.43227	0.741129
199.965	-8.73179	-4.42668	0.738542
199.975	-8.73512	-4.42107	0.735915
199.985	-8.73843	-4.41546	0.733249
199.995	-8.74174	-4.40984	0.730543
200.005	-8.74503	-4.40422	0.727796
200.015	-8.74832	-4.39858	0.725009
200.025	-8.7516	-4.39294	0.722181
200.035	-8.75488	-4.3873	0.719313
200.045	-8.75814	-4.38165	0.716405
200.055	-8.76139	-4.376	0.713455
200.065	-8.76463	-4.37034	0.710464
200.075	-8.76786	-4.36468	0.707432
200.085	-8.77108	-4.35902	0.704359
200.095	-8.77429	-4.35335	0.701245
200.105	-8.77749	-4.34769	0.69809
200.115	-8.78067	-4.34203	0.694893
200.125	-8.78384	-4.33636	0.691654
200.135	-8.787	-4.33071	0.688374
200.145	-8.79014	-4.32505	0.685052
200.155	-8.79327	-4.3194	0.681687
200.165	-8.79638	-4.31375	0.678281
200.175	-8.79948	-4.30811	0.674832
200.185	-8.80256	-4.30247	0.671341
200.195	-8.80563	-4.29684	0.667807
200.205	-8.80868	-4.29122	0.664231
200.215	-8.81171	-4.28561	0.660612
200.225	-8.81472	-4.28	0.656951
200.235	-8.81771	-4.27441	0.653245
200.245	-8.82069	-4.26883	0.649498
200.255	-8.82364	-4.26326	0.645707
200.265	-8.82658	-4.25771	0.641872
200.275	-8.82949	-4.25217	0.637993
200.285	-8.83238	-4.24664	0.634071
200.295	-8.83525	-4.24113	0.630106
200.305	-8.8381	-4.23564	0.626096
200.315	-8.84092	-4.23016	0.622042
200.325	-8.84373	-4.22469	0.617917
200.335	-8.8465	-4.21926	0.613787
200.345	-8.84925	-4.21384	0.609603
200.355	-8.85197	-4.20845	0.605404
200.365	-8.85467	-4.20307	0.601132
200.375	-8.85734	-4.19771	0.596808
200.385	-8.85999	-4.19239	0.592446
200.395	-8.8626	-4.18709	0.588045
200.405	-8.86519	-4.18181	0.583599
200.415	-8.86776	-4.17655	0.579107
200.425	-8.87029	-4.17133	0.574571
200.435	-8.87279	-4.16613	0.569991
200.445	-8.87527	-4.16096	0.565366
200.455	-8.87771	-4.15581	0.560697
200.465	-8.88012	-4.1507	0.555983
200.475	-8.88249	-4.14561	0.551226
200.485	-8.88484	-4.14056	0.546424
200.495	-8.88715	-4.13554	0.541579
200.505	-8.88944	-4.13055	0.53669
200.515	-8.89168	-4.12559	0.531756
200.525	-8.8939	-4.12067	0.526778
200.535	-8.89608	-4.11579	0.521757
200.545	-8.89823	-4.11093	0.516692
200.555	-8.90034	-4.10612	0.511582
200.565	-8.90241	-4.10134	0.50643
200.575	-8.90445	-4.0966	0.501233
200.585	-8.90645	-4.09189	0.495992
200.595	-8.90841	-4.08723	0.490709
200.605	-8.91034	-4.0826	0.485388
200.615	-8.91223	-4.07801	0.480021
200.625	-8.91409	-4.07346	0.474609
200.635	-8.91591	-4.06895	0.469153
200.645	-8.91768	-4.06448	0.463654
200.655	-8.91942	-4.06006	0.458115
200.665	-8.92113	-4.05567	0.452534
200.675	-8.92279	-4.05133	0.44691
200.685	-8.92441	-4.04702	0.441245
200.695	-8.92599	-4.04276	0.435538
200.705	-8.92754	-4.03855	0.429788
200.715	-8.92904	-4.03437	0.423996
200.725	-8.93051	-4.03024	0.41816
200.735	-8.93194	-4.02615	0.412278
200.745	-8.93333	-4.0221	0.406368
200.755	-8.93468	-4.0181	0.40042
200.765	-8.93598	-4.01414	0.394425
200.775	-8.93724	-4.01023	0.388392
200.785	-8.93846	-4.00637	0.38232
200.795	-8.93964	-4.00255	0.376204
200.805	-8.94078	-3.99878	0.370044
200.815	-8.94188	-3.99505	0.363852
200.825	-8.94293	-3.99137	0.357625
200.835	-8.94393	-3.98774	0.351356
200.845	-8.9449	-3.98415	0.345044
200.855	-8.94583	-3.9806	0.338696
200.865	-8.94671	-3.9771	0.33231
200.875	-8.94756	-3.97364	0.325886
200.885	-8.94837	-3.97024	0.319423
200.895	-8.94914	-3.96687	0.312924
200.905	-8.94986	-3.96356	0.306389
200.915	-8.95055	-3.96029	0.299819
200.925	-8.9512	-3.95706	0.293213
200.935	-8.95181	-3.95389	0.28657
200.945	-8.95237	-3.95075	0.27989
200.955	-8.95288	-3.94766	0.273174
200.965	-8.95336	-3.94462	0.266422
200.975	-8.95379	-3.94162	0.259635
200.985	-8.95419	-3.93867	0.252816
200.995	-8.95454	-3.93576	0.245961
201.005	-8.95486	-3.9329	0.239073
201.015	-8.95514	-3.93009	0.232151
201.025	-8.95537	-3.92732	0.225197
201.035	-8.95557	-3.9246	0.218209
201.045	-8.95573	-3.92192	0.211188
201.055	-8.95584	-3.91928	0.204136
201.065	-8.95592	-3.9167	0.197056
201.075	-8.95596	-3.91415	0.189944
201.085	-8.95596	-3.91165	0.182799
201.095	-8.95592	-3.9092	0.175624
201.105	-8.95584	-3.90679	0.168418
201.115	-8.95572	-3.90442	0.161182
201.125	-8.95557	-3.90209	0.153916
201.135	-8.95538	-3.89981	0.146621
201.145	-8.95515	-3.89757	0.139298
201.155	-8.95488	-3.89538	0.131945
201.165	-8.95458	-3.89323	0.124564
201.175	-8.95423	-3.89112	0.117156
201.185	-8.95386	-3.88905	0.109721
201.195	-8.95345	-3.88703	0.102259
201.205	-8.953	-3.88504	0.0947704
201.215	-8.95251	-3.8831	0.0872558
201.225	-8.95199	-3.88121	0.0797151
201.235	-8.95144	-3.87935	0.0721493
201.245	-8.95085	-3.87754	0.0645586
201.255	-8.95023	-3.87576	0.056943
201.265	-8.94957	-3.87403	0.049303
201.275	-8.94888	-3.87234	0.041639
201.285	-8.94815	-3.87069	0.0339511
201.295	-8.9474	-3.86908	0.0262397
201.305	-8.94661	-3.86751	0.0185049
201.315	-8.94578	-3.86598	0.0107463
201.325	-8.94493	-3.86449	0.00293644
201.335	-8.94404	-3.86304	-0.00485179
201.345	-8.94312	-3.86163	-0.0126583
201.355	-8.94217	-3.86026	-0.0204932
201.365	-8.94118	-3.85893	-0.0283572
201.375	-8.94017	-3.85764	-0.0362396
201.385	-8.93913	-3.85639	-0.0441429
201.395	-8.93806	-3.85518	-0.0520655
201.405	-8.93695	-3.854	-0.0600093
201.415	-8.93582	-3.85286	-0.0679726
201.425	-8.93466	-3.85177	-0.0759529
201.435	-8.93347	-3.85071	-0.0839547
201.445	-8.93225	-3.84969	-0.0919752
201.455	-8.931	-3.8487	-0.100012
201.465	-8.92973	-3.84776	-0.108066
201.475	-8.92843	-3.84685	-0.116137
201.485	-8.9271	-3.84598	-0.124225
